time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/policy_loss,train/explained_variance,train/value_loss,train/entropy_loss,train/learning_rate,train/n_updates
324,154,663552,15.28,0.05575701999999999,4282,0.0003767584857996553,-1.1920928955078125e-07,7.668615580769256e-05,-0.25086551904678345,0.008304675227817087,323
325,154,665600,15.85,0.05391526,4295,0.0004672586510423571,-1.1920928955078125e-07,0.00012510031228885055,-0.27818819880485535,0.008304675227817087,324
326,154,667648,14.73,0.04800467,4308,-0.0006642902735620737,4.172325134277344e-07,8.526201418135315e-05,-0.3001934289932251,0.008304675227817087,325
327,154,669696,16.48,0.06563881,4321,-0.00047515411279164255,0.0,9.466423944104463e-05,-0.2598452866077423,0.008304675227817087,326
328,154,671744,14.73,0.04750616,4334,0.00011709226964740083,1.1920928955078125e-07,0.0001187312082038261,-0.22917452454566956,0.008304675227817087,327
329,155,673792,15.37,0.04944261,4346,-0.0005988363991491497,0.0,0.00011417250789236277,-0.23114901781082153,0.008304675227817087,328
330,154,675840,14.83,0.044420009999999996,4360,-0.00011068799358326942,-1.1920928955078125e-07,9.70756373135373e-05,-0.19990035891532898,0.008304675227817087,329
331,154,677888,15.91,0.05949216000000001,4373,7.992469181772321e-05,1.7881393432617188e-07,5.6724446039879695e-05,-0.19453170895576477,0.008304675227817087,330
332,155,679936,16.4,0.06334429,4386,0.00027640751795843244,0.0,0.00012645582319237292,-0.20527337491512299,0.008304675227817087,331
333,155,681984,15.35,0.05361628999999998,4399,-0.0006373689393512905,0.0,0.00014982807624619454,-0.2068500518798828,0.008304675227817087,332
334,155,684032,14.7,0.049917489999999995,4411,-0.00011586276377784088,5.960464477539063e-08,0.00011140073911519721,-0.17780308425426483,0.008304675227817087,333
335,155,686080,15.19,0.05079702,4424,-7.084935350576416e-05,-1.1920928955078125e-07,9.639991185395047e-05,-0.17402982711791992,0.008304675227817087,334
336,155,688128,15.54,0.06060773,4437,-0.0003759333922062069,1.7881393432617188e-07,8.636518759885803e-05,-0.1714104413986206,0.008304675227817087,335
337,155,690176,14.93,0.05053218,4450,-0.00019880695617757738,0.0,0.0001241859863512218,-0.15403862297534943,0.008304675227817087,336
338,155,692224,15.02,0.04548488,4462,-0.00045211840188130736,2.980232238769531e-07,7.911199645604938e-05,-0.14283066987991333,0.008304675227817087,337
339,155,694272,14.75,0.047134619999999995,4475,-7.349057705141604e-05,5.960464477539063e-08,4.869719487032853e-05,-0.13158980011940002,0.008304675227817087,338
340,155,696320,14.91,0.04672361999999999,4487,4.465118399821222e-05,-3.5762786865234375e-07,9.170771954813972e-05,-0.12514708936214447,0.008304675227817087,339
341,155,698368,14.61,0.046359,4500,-0.0002316770696779713,-2.384185791015625e-07,7.782258762745187e-05,-0.12958502769470215,0.008304675227817087,340
342,155,700416,14.46,0.04408098,4514,-0.00043448383803479373,5.960464477539063e-08,9.745325951371342e-05,-0.1184602752327919,0.008304675227817087,341
343,155,702464,14.41,0.0435896,4527,-0.0002273636928293854,0.0,8.270544640254229e-05,-0.10782647877931595,0.008304675227817087,342
344,155,704512,14.61,0.04268192,4540,-2.1090212612762116e-05,0.0,6.270235462579876e-05,-0.09913964569568634,0.008304675227817087,343
345,155,706560,14.52,0.042565099999999995,4553,-2.951540591311641e-05,0.0,9.481582674197853e-05,-0.1016056165099144,0.008304675227817087,344
346,155,708608,14.36,0.04111806,4567,-0.00037449781666509807,1.1920928955078125e-07,8.01837959443219e-05,-0.09556683897972107,0.008304675227817087,345
347,155,710656,14.5,0.042878859999999984,4579,0.00016311307263094932,-1.3113021850585938e-06,4.799371163244359e-05,-0.09288696199655533,0.008304675227817087,346
348,155,712704,15.19,0.05393038999999999,4592,-0.0001829955290304497,-2.384185791015625e-07,8.203268953366205e-05,-0.088846854865551,0.008304675227817087,347
349,155,714752,14.83,0.04688365,4605,0.0007311123772524297,0.0,0.0001620219263713807,-0.0965854600071907,0.008304675227817087,348
350,155,716800,15.4,0.051755789999999996,4618,-0.0011021572863683105,0.0,0.00020363376825116575,-0.09634062647819519,0.008304675227817087,349
351,155,718848,15.43,0.054219239999999995,4631,0.001277582487091422,1.1920928955078125e-07,0.0003716515493579209,-0.10294270515441895,0.008304675227817087,350
352,155,720896,14.31,0.041390079999999996,4643,-0.0032303924672305584,-1.1920928955078125e-07,0.0006667227135039866,-0.09389052540063858,0.008304675227817087,351
353,155,722944,14.46,0.04215198999999999,4656,0.0030498900450766087,1.1920928955078125e-07,0.0012057139538228512,-0.08672033995389938,0.008304675227817087,352
354,155,724992,15.79,0.056613420000000005,4669,-0.00528746098279953,-3.5762786865234375e-07,0.0020499597303569317,-0.11687104403972626,0.008304675227817087,353
355,155,727040,16.65,0.06756732,4682,0.009380724281072617,4.172325134277344e-07,0.0018245303072035313,-0.2169160544872284,0.008304675227817087,354
356,155,729088,15.39,0.05142833999999999,4695,-0.006273821461945772,-2.384185791015625e-07,0.0004513475578278303,-0.3424757719039917,0.008304675227817087,355
357,155,731136,15.44,0.05496035,4708,0.000674213923048228,0.0,0.00013055169256404042,-0.3474053740501404,0.008304675227817087,356
358,155,733184,15.38,0.05119533,4721,-0.0009727851720526814,-3.5762786865234375e-07,0.0001162960979854688,-0.29160526394844055,0.008304675227817087,357
359,155,735232,15.52,0.05447094999999999,4733,-0.00013272128126118332,-2.384185791015625e-07,9.505018533673137e-05,-0.24954582750797272,0.008304675227817087,358
360,155,737280,15.71,0.05366473000000001,4746,-0.00048143946332857013,2.384185791015625e-07,0.00011229728988837451,-0.24036185443401337,0.008304675227817087,359
361,155,739328,14.68,0.04469298,4759,-0.00048094699741341174,5.960464477539063e-08,0.00012047552445437759,-0.20865662395954132,0.008304675227817087,360
362,155,741376,14.62,0.043527710000000004,4772,-0.0005004107370041311,-1.3113021850585938e-05,8.165514009306207e-05,-0.18404895067214966,0.008304675227817087,361
363,155,743424,15.35,0.055350010000000005,4785,-0.00021481166186276823,3.5762786865234375e-07,8.607505878899246e-05,-0.16575133800506592,0.008304675227817087,362
364,155,745472,15.78,0.0582142,4797,0.0005344896926544607,5.960464477539063e-08,0.00010968366404995322,-0.15490783751010895,0.008304675227817087,363
365,155,747520,15.55,0.059450279999999994,4810,-3.0051092835492454e-05,2.384185791015625e-07,0.00011229040683247149,-0.17675574123859406,0.008304675227817087,364
366,155,749568,15.11,0.05347256000000001,4823,-3.300198295619339e-05,-3.5762786865234375e-07,0.0001325588091276586,-0.17343077063560486,0.008304675227817087,365
367,155,751616,14.56,0.044639410000000004,4837,-0.00039016001392155886,0.0,0.00011661222379188985,-0.17279036343097687,0.008304675227817087,366
368,155,753664,14.97,0.051817209999999995,4849,6.317571387626231e-05,2.384185791015625e-07,0.00010359377483837306,-0.15612265467643738,0.008304675227817087,367
369,155,755712,15.12,0.0478303,4862,4.09609783673659e-05,-1.1920928955078125e-07,0.00011428859579609707,-0.16131921112537384,0.008304675227817087,368
370,155,757760,16.25,0.06064722999999999,4874,-4.102503589820117e-05,-1.1920928955078125e-07,7.117244240362197e-05,-0.1603434532880783,0.008304675227817087,369
371,155,759808,15.06,0.04878626,4887,-0.00017125433078035712,-4.76837158203125e-07,9.642288932809606e-05,-0.16364941000938416,0.008304675227817087,370
372,155,761856,15.13,0.04738595,4900,-0.0002172704553231597,-3.5762786865234375e-07,8.435167546849698e-05,-0.14944161474704742,0.008304675227817087,371
373,155,763904,16.14,0.061632219999999995,4913,0.00021346974244806916,4.172325134277344e-07,7.214785000542179e-05,-0.14831066131591797,0.008304675227817087,372
374,155,765952,16.22,0.06466739,4925,-0.00034741766285151243,5.960464477539063e-08,0.00010560432565398514,-0.15152332186698914,0.008304675227817087,373
375,155,768000,15.06,0.04798073,4938,2.2698375687468797e-05,0.0,0.00013125492841936648,-0.13801318407058716,0.008304675227817087,374
376,155,770048,15.41,0.04866733,4950,-0.00021570194803643972,0.0,7.324705802602693e-05,-0.13759185373783112,0.008304675227817087,375
377,155,772096,15.49,0.05342085,4963,-5.578075797529891e-05,0.0,8.787229307927191e-05,-0.13480569422245026,0.008304675227817087,376
378,155,774144,15.02,0.049129519999999996,4976,-0.0002547743497416377,0.0,7.35542707843706e-05,-0.12730684876441956,0.008304675227817087,377
379,155,776192,15.33,0.05400712999999999,4989,-2.2338359485729598e-05,1.7881393432617188e-07,9.399346163263544e-05,-0.12442658841609955,0.008304675227817087,378
380,155,778240,15.42,0.05143478,5002,-0.00031844229670241475,0.0,8.236936264438555e-05,-0.11659517139196396,0.008304675227817087,379
381,155,780288,15.1,0.05427706999999999,5015,-2.352287992835045e-06,0.0,8.158963464666158e-05,-0.11422573029994965,0.008304675227817087,380
382,155,782336,15.63,0.059871459999999994,5028,-0.00045829941518604755,3.5762786865234375e-07,9.39292149269022e-05,-0.10569385439157486,0.008304675227817087,381
383,155,784384,14.3,0.03888634999999999,5041,0.00014359290071297437,-1.1920928955078125e-07,0.00012651769793592393,-0.10148228704929352,0.008304675227817087,382
384,155,786432,14.63,0.042976719999999996,5053,-0.0005103226867504418,-7.152557373046875e-07,8.55850157677196e-05,-0.09393642842769623,0.008304675227817087,383
385,155,788480,16.18,0.06514805,5066,0.0007354877307079732,0.0,0.00013175712956581265,-0.09808847308158875,0.008304675227817087,384
386,155,790528,15.38,0.05219246,5079,-0.0009857271797955036,4.172325134277344e-07,0.0002323249791515991,-0.09498479962348938,0.008304675227817087,385
387,155,792576,15.47,0.05643626999999998,5091,0.001576192444190383,1.7881393432617188e-07,0.0002770111314021051,-0.10232403874397278,0.008304675227817087,386
388,155,794624,14.19,0.042422739999999994,5104,-0.0023439708165824413,-1.1920928955078125e-06,0.0004189272876828909,-0.10861663520336151,0.008304675227817087,387
389,155,796672,15.14,0.04648032,5117,0.001948605990037322,-2.384185791015625e-07,0.0005339309573173523,-0.10929222404956818,0.008304675227817087,388
390,155,798720,14.91,0.05171403000000001,5129,-0.003325819270685315,1.1920928955078125e-06,0.0007006911328062415,-0.1065124124288559,0.008304675227817087,389
391,155,800768,14.55,0.04628514,5142,0.00312328920699656,-1.1920928955078125e-07,0.0009733572951517999,-0.11233839392662048,0.008304675227817087,390
392,155,802816,15.13,0.05175492,5155,-0.003522053826600313,-1.1920928955078125e-07,0.001001072465442121,-0.12686634063720703,0.008304675227817087,391
393,155,804864,15.17,0.048612989999999995,5168,0.003334798850119114,7.748603820800781e-07,0.0008168531348928809,-0.1969054937362671,0.008304675227817087,392
394,155,806912,14.43,0.04154712000000001,5181,-0.001606801524758339,3.5762786865234375e-07,0.00036623026244342327,-0.12354794144630432,0.008304675227817087,393
395,155,808960,15.96,0.060437679999999994,5193,0.0021005934104323387,5.960464477539063e-08,0.00029405642999336123,-0.16123265027999878,0.008304675227817087,394
396,155,811008,14.89,0.046415830000000005,5207,-0.0022189083974808455,-1.1920928955078125e-07,0.00021307826682459563,-0.155792698264122,0.008304675227817087,395
397,155,813056,15.13,0.04699949999999999,5219,0.00046534219291061163,1.1920928955078125e-07,0.00011106002057204023,-0.12576954066753387,0.008304675227817087,396
398,155,815104,15.07,0.05394546,5232,-0.0008436107309535146,0.0,9.283426334150136e-05,-0.11646971106529236,0.008304675227817087,397
399,155,817152,14.57,0.046808579999999995,5244,0.00043057394213974476,5.960464477539063e-08,0.00013339135330170393,-0.10977359861135483,0.008304675227817087,398
400,155,819200,14.97,0.05356908999999999,5257,-0.0006501812604255974,0.0,0.00010629053576849401,-0.10521695762872696,0.008304675227817087,399
401,155,821248,15.15,0.05378169999999999,5271,0.0007410661783069372,1.7881393432617188e-07,0.00011973103391937912,-0.10409308969974518,0.008304675227817087,400
402,155,823296,14.15,0.04013559,5284,-0.0008537852554582059,5.960464477539063e-08,0.00012845489254686981,-0.10958030074834824,0.008304675227817087,401
403,155,825344,15.15,0.052082920000000005,5297,0.00025810336228460073,-1.1920928955078125e-07,8.787999104242772e-05,-0.1017182469367981,0.008304675227817087,402
404,155,827392,15.01,0.04450724999999999,5310,-0.0007636673981323838,1.7881393432617188e-07,0.000115268885565456,-0.09548714756965637,0.008304675227817087,403
405,155,829440,14.31,0.04426889999999999,5323,0.0005434105987660587,1.1920928955078125e-07,8.994678501039743e-05,-0.08672260493040085,0.008304675227817087,404
406,155,831488,14.71,0.0476031,5336,-0.00053744314936921,0.0,9.01083112694323e-05,-0.09076462686061859,0.008304675227817087,405
407,155,833536,14.78,0.04265437,5349,0.0005547186592593789,1.1920928955078125e-07,0.00011561514838831499,-0.09165892004966736,0.008304675227817087,406
408,155,835584,14.65,0.04444905,5361,-0.0008592067752033472,0.0,0.00011141052527818829,-0.09038745611906052,0.008304675227817087,407
409,155,837632,14.88,0.048702800000000004,5374,0.0006147644016891718,0.0,0.00015012957737781107,-0.08932258933782578,0.008304675227817087,408
410,155,839680,14.77,0.049384410000000004,5387,-0.0013006542576476932,0.0,0.0002205885830335319,-0.08400487899780273,0.008304675227817087,409
411,155,841728,14.31,0.042209510000000006,5400,0.0007703758892603219,0.0,0.000285117857856676,-0.07941796630620956,0.008304675227817087,410
412,155,843776,14.03,0.04371943,5413,-0.0008503327844664454,-7.152557373046875e-07,0.0003930069215130061,-0.07415857166051865,0.008304675227817087,411
413,155,845824,14.89,0.05274546999999999,5426,0.0021615121513605118,4.76837158203125e-07,0.0006028141360729933,-0.09845414012670517,0.008304675227817087,412
414,155,847872,15.6,0.053887020000000015,5439,-0.001786857726983726,-3.5762786865234375e-07,0.0006348409224301577,-0.10942862182855606,0.008304675227817087,413
415,155,849920,15.76,0.057145680000000004,5451,0.003613236593082547,1.1920928955078125e-07,0.0005283867940306664,-0.16850043833255768,0.008304675227817087,414
416,155,851968,15.26,0.050682740000000004,5465,-0.0029094102792441845,0.0,0.0002565549220889807,-0.1956375688314438,0.008304675227817087,415
417,155,854016,15.39,0.0473724,5478,0.0018417193787172437,-2.384185791015625e-07,0.0001331206294707954,-0.1761985719203949,0.008304675227817087,416
418,155,856064,15.21,0.05583712999999999,5490,-0.001170523464679718,-1.1920928955078125e-07,0.00010370124800829217,-0.22273656725883484,0.008304675227817087,417
419,155,858112,15.25,0.054963109999999996,5503,0.00024313665926456451,0.0,0.00011865501437569037,-0.19825172424316406,0.008304675227817087,418
420,155,860160,15.22,0.05060916,5516,-0.0003011112567037344,1.7881393432617188e-07,0.00011403018288547173,-0.1880328357219696,0.008304675227817087,419
421,155,862208,15.27,0.05370004999999999,5529,-1.6378515283577144e-05,2.980232238769531e-07,0.00010042382928077132,-0.18262191116809845,0.008304675227817087,420
422,155,864256,15.51,0.056289820000000004,5541,-0.00018362561240792274,-1.1920928955078125e-07,9.599070472177118e-05,-0.17648009955883026,0.008304675227817087,421
423,155,866304,14.44,0.04518022,5554,-0.00019256109953857958,0.0,0.00010435109288664535,-0.16980215907096863,0.008304675227817087,422
424,155,868352,14.72,0.044268730000000006,5566,-0.0003275061317253858,0.0,7.669174374314025e-05,-0.15506236255168915,0.008304675227817087,423
425,155,870400,15.58,0.059056599999999994,5579,-0.00019676313968375325,-1.1920928955078125e-07,4.8114743549376726e-05,-0.14483807981014252,0.008304675227817087,424
426,155,872448,14.6,0.048465350000000004,5592,-0.00022069689293857664,0.0,0.00010783308243844658,-0.1331499218940735,0.008304675227817087,425
427,155,874496,14.67,0.047163399999999994,5605,7.921320502646267e-05,-1.1920928955078125e-07,9.309204324381426e-05,-0.12181220948696136,0.008304675227817087,426
428,155,876544,15.27,0.05566888,5619,0.00010879872570512816,-1.1920928955078125e-07,7.658649701625109e-05,-0.1268831044435501,0.008304675227817087,427
429,155,878592,15.76,0.05971245,5632,-0.00028262619161978364,0.0,0.00010924816888291389,-0.13031995296478271,0.008304675227817087,428
430,155,880640,14.67,0.04613429999999999,5645,0.00010570818994892761,0.0,0.00011606627231230959,-0.11721669137477875,0.008304675227817087,429
431,155,882688,15.21,0.04916705,5658,-0.0002598276478238404,2.384185791015625e-07,9.745666466187686e-05,-0.12209103256464005,0.008304675227817087,430
432,156,884736,15.3,0.05352784,5671,-0.00013149285223335028,-1.1920928955078125e-07,6.735087663400918e-05,-0.11277878284454346,0.008304675227817087,431
433,156,886784,15.84,0.06187145,5684,-0.00020612335356418043,0.0,9.603651415091008e-05,-0.10783404111862183,0.008304675227817087,432
434,156,888832,14.48,0.042302360000000004,5696,8.050535689108074e-05,1.1920928955078125e-07,0.0001032239815685898,-0.09949196875095367,0.008304675227817087,433
435,156,890880,14.92,0.046557770000000005,5709,-0.00013787674834020436,0.0,3.88455118809361e-05,-0.10301879048347473,0.008304675227817087,434
436,156,892928,14.85,0.045446850000000004,5722,-2.1407895474112593e-05,0.0,7.762851601000875e-05,-0.10027104616165161,0.008304675227817087,435
437,156,894976,15.28,0.05380286,5734,-0.0002876785583794117,0.0,6.538629531860352e-05,-0.09586626291275024,0.008304675227817087,436
438,156,897024,14.46,0.04384983,5748,3.662035396700958e-06,1.1920928955078125e-07,0.0001174072822323069,-0.09092383086681366,0.008304675227817087,437
439,156,899072,14.51,0.04634347000000001,5760,-0.0004269289202056825,1.1920928955078125e-07,8.968034671852365e-05,-0.08483747392892838,0.008304675227817087,438
440,156,901120,15.27,0.0597897,5773,0.00022511923452839255,0.0,0.00010403023770777509,-0.08175846934318542,0.008304675227817087,439
441,156,903168,14.47,0.045441199999999994,5787,-0.0006165825761854649,-2.384185791015625e-07,0.00014650210505351424,-0.07759185135364532,0.008304675227817087,440
442,156,905216,14.55,0.042041369999999995,5799,0.0005905059515498579,0.0,0.00015710436855442822,-0.07558013498783112,0.008304675227817087,441
443,156,907264,14.82,0.049007760000000004,5812,-0.0012880435679107904,-1.1920928955078125e-07,0.00022880654432810843,-0.07503442466259003,0.008304675227817087,442
444,156,909312,14.41,0.04374882,5825,0.0009100253228098154,1.3113021850585938e-06,0.0004655212687794119,-0.07322362065315247,0.008304675227817087,443
445,156,911360,14.48,0.04480731999999999,5837,-0.002151543740183115,-2.384185791015625e-07,0.0009562621708028018,-0.06763098388910294,0.008304675227817087,444
446,156,913408,14.88,0.051064120000000005,5850,0.003337097354233265,3.5762786865234375e-07,0.0017616160912439227,-0.09156085550785065,0.008304675227817087,445
447,156,915456,16.15,0.06681605,5863,-0.005082381423562765,-1.1920928955078125e-07,0.001699184300377965,-0.13666042685508728,0.008304675227817087,446
448,156,917504,16.04,0.055181579999999994,5875,0.007354898378252983,5.960464477539063e-08,0.0008539481787011027,-0.2674696147441864,0.008304675227817087,447
449,156,919552,15.84,0.05177282,5887,-0.0022393856197595596,-1.1920928955078125e-07,0.000140586489578709,-0.3352799117565155,0.008304675227817087,448
450,156,921600,16.92,0.06541278,5899,1.1065194485126995e-05,0.0,0.00010511951404623687,-0.3608889579772949,0.008304675227817087,449
451,156,923648,15.93,0.053956479999999994,5911,-0.0005649925442412496,1.1920928955078125e-07,0.0001425356895197183,-0.3163696527481079,0.008304675227817087,450
452,156,925696,15.16,0.04926922,5925,-0.0007826139917597175,0.0,0.00011216865095775574,-0.25827956199645996,0.008304675227817087,451
453,156,927744,15.0,0.05099088,5938,-0.00024585885694250464,-1.1920928955078125e-07,9.523647895548493e-05,-0.21852481365203857,0.008304675227817087,452
454,156,929792,15.18,0.049938149999999994,5951,0.00017468593432568014,-1.1920928955078125e-07,9.282704559154809e-05,-0.2037561982870102,0.008304675227817087,453
455,156,931840,15.02,0.04734713999999998,5964,0.00021080304577481002,1.7881393432617188e-07,9.241673251381144e-05,-0.21609419584274292,0.008304675227817087,454
456,156,933888,15.6,0.060059829999999995,5976,-0.0006110050017014146,-1.1920928955078125e-07,0.00010536674381000921,-0.22690394520759583,0.008304675227817087,455
457,156,935936,16.02,0.06070701999999999,5989,0.00022609079314861447,-1.1920928955078125e-07,0.00012087599316146225,-0.1904485523700714,0.008304675227817087,456
458,156,937984,14.83,0.051387739999999994,6002,-0.0003473124234005809,-1.1920928955078125e-07,0.00013968329585622996,-0.2013726532459259,0.008304675227817087,457
459,156,940032,15.14,0.053258139999999995,6015,-0.00039916980313137174,0.0,0.00010582508548395708,-0.18052925169467926,0.008304675227817087,458
460,156,942080,16.08,0.05993179,6027,-0.0002119465498253703,0.0,8.743340004002675e-05,-0.16609469056129456,0.008304675227817087,459
461,156,944128,15.5,0.05326871,6040,-8.63666064105928e-05,0.0,0.00011398571950849146,-0.15506358444690704,0.008304675227817087,460
462,156,946176,14.91,0.04836779000000001,6053,-0.00034252548357471824,5.960464477539063e-08,8.859207446221262e-05,-0.1503494828939438,0.008304675227817087,461
463,156,948224,15.54,0.05470527000000001,6065,0.0001175479483208619,5.960464477539063e-08,8.237201109295711e-05,-0.13902434706687927,0.008304675227817087,462
464,156,950272,15.23,0.049734509999999996,6078,-2.56034400081262e-05,0.0,8.700486796442419e-05,-0.1427403837442398,0.008304675227817087,463
465,156,952320,14.69,0.042725869999999985,6092,-0.00016042654169723392,-1.1920928955078125e-07,8.38558844407089e-05,-0.14267581701278687,0.008304675227817087,464
466,156,954368,14.94,0.04641783,6104,-0.0003354171058163047,1.1920928955078125e-07,6.273313920246437e-05,-0.13575072586536407,0.008304675227817087,465
467,156,956416,15.43,0.052218719999999996,6117,-0.00020491254690568894,0.0,8.302645437652245e-05,-0.12469400465488434,0.008304675227817087,466
468,156,958464,15.12,0.048244480000000006,6129,-0.0002553802914917469,0.0,7.301526056835428e-05,-0.11532638967037201,0.008304675227817087,467
469,156,960512,14.92,0.04715997999999999,6142,-7.214787910925224e-05,1.1920928955078125e-07,6.23057276243344e-05,-0.10944341123104095,0.008304675227817087,468
470,156,962560,14.96,0.05334840999999999,6155,0.0003111553378403187,0.0,8.053545752773061e-05,-0.10541689395904541,0.008304675227817087,469
471,156,964608,14.8,0.05268797,6168,0.00017549585027154535,0.0,9.742187830852345e-05,-0.11721764504909515,0.008304675227817087,470
472,156,966656,15.58,0.05487895,6181,-0.0002839566150214523,1.7881393432617188e-07,9.279458754463121e-05,-0.11985406279563904,0.008304675227817087,471
473,156,968704,15.8,0.05801248999999999,6194,-0.0001289218052988872,0.0,0.00010727355402195826,-0.11374220997095108,0.008304675227817087,472
474,156,970752,14.69,0.04076727,6207,-0.0004885539528913796,-1.1920928955078125e-07,9.994808351621032e-05,-0.10510559380054474,0.008304675227817087,473
475,156,972800,14.92,0.04847294,6220,-0.00010793845285661519,0.0,5.4027004807721823e-05,-0.09542243182659149,0.008304675227817087,474
476,156,974848,14.56,0.03745253,6233,3.213590389350429e-06,0.0,7.413829007418826e-05,-0.09000348299741745,0.008304675227817087,475
477,156,976896,15.0,0.052412089999999995,6246,-4.632963100448251e-05,1.1920928955078125e-07,3.3394630008842796e-05,-0.09244789183139801,0.008304675227817087,476
478,156,978944,14.08,0.04196224,6259,-0.00031750102061778307,0.0,9.215229511028156e-05,-0.0894584134221077,0.008304675227817087,477
479,156,980992,14.77,0.04632893999999999,6272,-0.00013654420035891235,0.0,7.727315096417442e-05,-0.08182834088802338,0.008304675227817087,478
480,156,983040,14.48,0.04441494000000001,6284,-0.00010357769497204572,2.384185791015625e-07,6.760461837984622e-05,-0.07878530770540237,0.008304675227817087,479
481,156,985088,14.53,0.04377083999999999,6297,-0.00012510728265624493,-1.1920928955078125e-07,7.602453842991963e-05,-0.07602332532405853,0.008304675227817087,480
482,156,987136,14.63,0.041267189999999995,6310,-4.5659253373742104e-05,0.0,7.207415183074772e-05,-0.0737181231379509,0.008304675227817087,481
483,156,989184,14.33,0.0448871,6323,-0.00017193758685607463,0.0,3.8091402529971674e-05,-0.07213851809501648,0.008304675227817087,482
484,156,991232,14.84,0.04815048,6336,-1.590008832863532e-05,-1.1920928955078125e-07,8.572572551202029e-05,-0.06991442292928696,0.008304675227817087,483
485,156,993280,14.13,0.039978759999999995,6350,-0.0003706901043187827,-1.1920928955078125e-07,6.373859650921077e-05,-0.06695383787155151,0.008304675227817087,484
486,156,995328,14.83,0.04855307,6362,0.0002467737067490816,0.0,7.075512257870287e-05,-0.06415802240371704,0.008304675227817087,485
487,156,997376,15.05,0.04826219999999999,6374,-0.0005806711269542575,-2.384185791015625e-07,0.0001353346015093848,-0.06304538249969482,0.008304675227817087,486
488,156,999424,14.23,0.04198189,6387,0.0006810532067902386,1.7881393432617188e-07,0.00023789971601217985,-0.0628175437450409,0.008304675227817087,487
489,156,1001472,14.72,0.04684038,6401,-0.0011864278931170702,-2.384185791015625e-07,0.0005373647436499596,-0.062495917081832886,0.008304675227817087,488
